name,price,rating,reviews,sold,category
LAPTOP HP EliteBook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 128GB SSD AND 500GB HDD- 12.5inch Screen - FREE LAPTOP BAG - Daraz like new laptops,47999.0,4.0,63,127,laptops
"Lenovo Chromebook 300e - Touch Laptop and Tab - 4GB Ram - 32GB Storage - Touch x 300° Rotatable - Playstore Supported - Type C Charger


2027 Update",15999.0,4.0,2,0,laptops
DELL CHROMEBOOK LAPTOP 3120 P22T - 4GB/16GB - Longer Battery Life,10143.0,4.5,5,11,laptops
"Lenovo Chromebook N23 Laptop windows 10| Celeron | 4GB RAM | 16GB SSD | 11.6"" Screen | Windows Converted",9999.0,3.5,2,5,laptops
"Dell | ChromeBook 3100 - 2029 update | Quad-Core Processor, 4GB RAM | 16GB/32GB Storage | 11.6″ Display | Playstore/Windows Supported | Chrome OS - AUE 2029 daraz like new laptops",8499.0,4.0,40,120,laptops
Dell Touch Screen with windows 10 | 4GB Ram | 32GB Storage,12949.0,4.5,4,18,laptops
"Dell Chromebook 3100 | 4GB RAM | 16GB SSD EMMC | PLAYSTORE SUPPORTED | 11.6"" SCREEN SIZE",8399.0,4.0,42,116,laptops
"Hp Chromebook G8 (  TOUCH SCREEN )  - 4GB Ram DDR4 - 32GB SSD  - 11.6"" Screen Size - Chrome OS -",9999.0,4.0,48,159,laptops
Daraz Like New Laptops - Daraz Like New Laptops - HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book - FREE LAPTOP BAG,8999.0,5.0,7,35,laptops
Dell windows 10 with Touch Touch Screen | 4GB Ram | 32GB Storage,12949.0,4.0,7,26,laptops
Daraz Like New Laptops - HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,8999.0,3.5,5,13,laptops
HP CHROMEBOOK G4 | 4GB RAM | 128GB STORAGE | WINDOWS 10 INSTALLED | 4 TO 6 HOURS BATTERY TIMING| 11.6 INCHES FULL HD DISPLAY | 10/10 CONDITION | MEMORY CARD SUPPORTED | WITH CHARGER,14973.0,4.0,8,24,laptops
"Daraz Like New Laptops - Hp Chromebook 11 G8 - 4GB Ram DDR4 - 32GB SSD - 11.6"" Screen Size - Chrome OS - FREE LAPTOP BAG AND CHARGER",12999.0,0.0,0,6,laptops
"Lenovo | ChromeBook 500E Touch Screen | 360 Rotatable  | Intel N3450 Processor, 4GB DDR4 RAM | 32GB Storage | Dual Cam front & Rear | 11.6″ Display | Playstore Supported | Touch Screen | Chrome OS",14999.0,5.0,9,34,laptops
Daraz Like New Laptops - Hp Chromebook 14 - 4GB Ram - 16GB Rom - Playstore Supported - 14 inch HD Display - Best Battery Backup - Free Laptop Bag,11999.0,3.0,1,0,laptops
"Dell Chromebook 3100 - Celeron processor - 4gb Ram - 16GB SSD - 11.6"" screen - Playstore - Update 2029",8500.0,5.0,21,79,laptops
LAPTOP - Dell Chromebook 3180 - 4GB RAM - 16GB SSD (FREE LAPTOP BAG) - Daraz like new laptops - USED LAPTOP,8499.0,5.0,0,0,laptops
Hp Chromebook 11 G8 EE | ‎Intel HD Graphics 400 | 4GB Ram | 32GB Storage | 11.6 inch Display | Intel Celeron N4020 | 2027 Updatable | Playstore Supported | Chromebook,9020.0,4.0,19,58,laptops
Daraz Like New Laptop - Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,8999.0,5.0,3,6,laptops
Acer | C740 | 128GB Storage | 2GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported | Chromebook - FREE LAPTOP BAG,12999.0,3.5,12,31,laptops
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB / 32GB SSD, HDMI, WiFi, Webcam, Chrome OS",14999.0,4.0,81,216,laptops
Daraz Like New Laptops - HP Chromebook 14 - 4GB Ram - 16GB Rom - Playstore Supported - 14 inch HD Display - Free Laptop Bag,11999.0,4.0,13,30,laptops
Daraz Like New Laptops - Lenovo Chromebook 300E X360 Intel Celeron 4GB RAM 32GB Chrome OS,14999.0,5.0,1,0,laptops
Microsoft Surface pro 7 plus Core i5 11th Generation 8GB Ram 256GB ssd 2 in 1 tablet laptop with detachable keyboard,75000.0,5.0,4,11,laptops
Daraz Like New Laptops - Lenovo Chromebook 100E Intel Celeron 4GB RAM 16GB Chrome OS (FREE LAPTOP BAG),11999.0,0.0,0,0,laptops
Daraz Like New DELL Original Chromebook 128GB Storage 4GB Ram Most Demanded Laptop 4 to 6 Hours Battery Timing Windows 10 Installed With Free Bag & Charger 11.6 Inches Full Hd Display HDMI Supported Webcam & Mic Installed USA IMPORTED STOCK,16803.0,0.0,0,0,laptops
Acer | Chromebook Spin 511 R752T | 32GB Storage | 4GB RAM | Intel UHD Graphics 500 | Intel Celeron N4020 | 11.6″ Display | Windows 10 | ChromeBook - Daraz Like New Laptops,28000.0,4.0,20,66,laptops
"DELL LATITUDE 3190 LAPTOP | INTEL CELERON 6th Generation PROCESSOR | 4GB RAM DDR4 | 64GB SSD EMMC |11.6"" DISPLAY",18999.0,4.0,5,8,laptops
Heavy Gaming Laptop eid ul fitr offer HP EliteBook 830 G7 Intel Core i5 10th Generation | 4 Cores 8 Threads | 8 GB RAM DDR4 | 256 GB NVMe | 4 GB Graphics | Keyboard Light | 13.3 Inches 1080p FHD Display | Fingerprint Sensor | Excellent Battery | 1 month w,85000.0,0.0,0,0,laptops
HP CHROMEBOOK G4 | 128GB STORAGE | 4GB RAM | WINDOWS 10 INSTALLED | 4 TO 6 HOURS BATTERY TIMING | 11.6 INCHES FULL HD DISPLAY | 10/10 CONDITION | MEMORY CARD SUPPORTED | WITH CHARGER,16880.0,4.0,8,15,laptops
"HP Chromebook 11  G7 EE, 11.6"" HD, Intel Celeron N4000, 4GB DDR4 Ram, 16GB eMMC, Chrome OS ,Storm Grey, Play Store Supported",9999.0,4.0,7,21,laptops
Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,8899.0,4.0,293,760,laptops
"HP Chromebook G5 windows/playstore both varient, 6/7 hours battery, 4gb ram",8200.0,0.0,0,0,laptops
Daraz Like New HP Original Chromebook 128GB Storage 4GB Ram Most Demanded Laptop 4 to 6 Hours Battery Timing Windows 10 Installed With Free Bag & Charger 11.6 Inches Full Hd Display HDMI Supported Webcam & Mic Installed USA IMPORTED STOCK,15795.0,5.0,3,0,laptops
Daraz Like New Samsung Original Most Demanded Chromebook 128GB Storage 4GB Fast Ram 4 to 6 Hours Battery Timing Windows 10 Installed With Free Bag & Charger 11.6 Inches Full Hd Display HDMI Supported Webcam & Mic Installed USA IMPORTED STOCK,16803.0,0.0,0,0,laptops
Daraz Like New - Lenovo Chromebook N21 | 4GB RAM | 16GB Storage | 11.6″ Display | Rotatable Webcam | 8 Hours Battery | FREE LAPTOP BAG,8999.0,4.0,8,36,laptops
"HP Victus 16-D0023DX Gaming Laptop 11th Gen Core i5-11400H, 32GB DDR4, 512GB SSD, NVIDIA RTX3050 4GB, 16.1"" FHD IPS, Windows 11 Home",245000.0,0.0,0,0,laptops
"Dell  ChromeBook 3100 TOUCH SCREEN - 2029 update | Quad-Core Processor, 4GB RAM | 32GB Storage | 11.6″ Display | Playstore/Windows Supported | Chrome OS - daraz like new laptops",10598.0,4.0,11,59,laptops
Wooden Gaming Laptop Table For Bed Foldable Stand Ergonomic Portable Drawing Notebook Reading Food Breakfast Serving With Inbuild Engraved Tablet And Cup Holder Slots Couch For HP ackook M1 Dell Lenovo MSI Asus,1599.0,4.0,110,425,laptops
Lenovo N23 Chromebook - 6th Generation – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,8999.0,3.5,1,6,laptops
SAMSUNG USA IMPORTED METAL CHROMEBOOK/9HOURS BATTERY BACKUP /4GB RM/4K ULTRA HD RESULT/13INCH DISPLAY SIZE/NEW PIECES,12999.0,0.0,0,0,laptops
Dell Windows 10 / Chrome -Touch screen with 4GB Ram - 32GB SSD,12949.0,0.0,0,0,laptops
Acer | Chromebook Spin 11 R751T | 32GB Storage | 4GB RAM | Intel HD Graphics 500 | Intel Celeron N3350 | 11.6″ Display | Dual Camera | Touchscreen | Playstore Supported | ChromeBook,13629.0,5.0,5,11,laptops
"Mix Core i3 2nd Generation - 4GB ram , 500GB Hard Drive Battery Life:** Around **1-3 hours** on normal usage.",21500.0,4.5,3,6,laptops
HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,8999.0,4.0,46,146,laptops
Daraz Like New Laptops - HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book,9999.0,3.0,1,6,laptops
Acer Laptop 5th Generation - 4GB Ram -  128GB SSD with Windows 10,17749.0,5.0,2,0,laptops
Daraz Like New - Dell Chromebook 11 3180 - 4GB RAM - 16GB SSD (,8499.0,4.5,3,13,laptops
"HP 11 G8 ChromeBook Intel Celeron N4020 4GB RAM 32GB Storage 11.6"" Inches Display (6 Months Warranty) - Black | Daraz Like New Laptops| Renewedpc",14000.0,0.0,0,0,laptops
Hp Original Chromebook with 128GB Storage 4GB Ram Best for Online Working Easy to Carry Chromebook With Windows 10 Pre Installed 6+ Hours Battery Timing Fast Charging Adaptor Included Free Laptop Bag Included,15340.0,5.0,4,11,laptops
"LENOVO CHROMEBOOK 100E | 4GB RAM DDR4 | 32GB SSD | 11.6"" SCREEN | Intel Celeron Dual Core Processor | PLAYSTORE SUPPORTED | AUE UPDATE 2027",20000.0,0.0,0,0,laptops
"Dell | ChromeBook 3100 - 2027 update |  Quad-Core Processor, 4GB DDR4 RAM | 16GB/32GB Storage | 11.6″ Display | Playstore Supported | Chrome OS - AUE 2029 - FREE LAPTOP BAG",8999.0,3.5,9,16,laptops
Acer C740 - 4th Generation - Storage 128GB SSD - RAM 4GB - Long Battery Life - Windows 10 Installed,16900.0,0.0,0,0,laptops
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - Daraz like new laptops",24999.0,0.0,0,0,laptops
Acer Chromebook C740 | 11.6 Inches | HD plus Display | 2GB Ram | 128GB SSD | FREE LAPTOP BAG | Windows 10 Installed | WiFi | Webcam | HDMI | USB Ports | Loudspeaker | Long Time Battery | DARAZ LIKE NEW,11399.0,3.5,5,22,laptops
Dell Chromebook 3100 | Touch Screen | 32GB Storage | 4GB RAM | 360 Rotatable | 11.6″ HD Display | Playstore Supported | - Daraz Like New Laptops,15999.0,0.0,0,0,laptops
Dell Chromebook P22T with Touch screen – 4GB RAM | 16GB eMMC | 11.6″ HD Display | Chrome OS (No Play Store) | 7 Days Checking Warranty,8499.0,0.0,0,0,laptops
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - Daraz like new laptops",13499.0,3.0,1,5,laptops
"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS -",8499.0,0.0,0,11,laptops
Acer | C740/C720 | 128GB Storage | 2GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported | Chromebook -,12999.0,4.0,90,307,laptops
Daraz Like New DELL Original Chromebook 128GB Storage 4GB Ram Most Demanded Laptop 4 to 6 Hours Battery Timing Windows 10 Installed With Free Bag & Charger 11.6 Inches Full Hd Display HDMI Supported Webcam & Mic Installed USA IMPORTED STOCK,16803.0,5.0,3,0,laptops
Acer R11 Chromebook C738T Windows 10 converted Touch 360 rotateable,13000.0,0.0,0,0,laptops
HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,9300.0,0.0,0,0,laptops
Daraz Like New Laptops - HP | Chromebook 14 G5 | 16GB Storage | 4GB RAM | 14.1″ HD Display | Updated Version | Playstore Supported | With Type C fast charging Charger,16999.0,5.0,2,0,laptops
Lenovo ThinkPad X230  Core i5 3rd Gen 4 GB RAM 250 GB 12..5″ Windows 10 (Free Laptop Bag) - Daraz like new laptops,23999.0,3.5,31,79,laptops
Lenovo 300e Chromebook Laptop | Touch Screen | 360 Rotatable | 4GB Ram | 32GB Storage | Playstore Supported  - Long Battery Life - Auto update till June 2027,15500.0,5.0,1,0,laptops
"Daraz Like New Laptops - Lenovo ThinkPad T410, Core i5 1st generation, 8GB DDR3 Ram, 320GB Hard Drive, 14.1"" Led Display, Intel HD Graphics",18999.0,4.0,2,0,laptops
DELL INSPIRON 15 7567 GAMING SERIES LAPTOP INTEL CORE I5 7 GENERATION NAVEDIA GTX 1050 GAMING GPU 1 TB HD AND 256 GB SSD 16 GB RAM,112000.0,0.0,0,0,laptops
Acer C740 | 2GB RAM 16GB Storage Windows 10 | 11.6″ Display | Play Store Supported | Android Apps Supported - Daraz Like New Laptops,18999.0,4.0,27,76,laptops
Acer Chromebook CP315 | Touch Screen | 32GB Storage | 4GB RAM | 360 Rotatable | 15.6″ FULL HD Display | Playstore Supported | - Daraz Like New Laptops,31999.0,5.0,1,0,laptops
Acer ChromeBook R11 - Touch Screen Laptop - 16GB Storage - 4GB RAM - 360 Rotatable - 11.6″ HD Display - Playstore Supported - Long Battery Life - Free Laptop Bag,14999.0,4.5,18,55,laptops
Lenovo Chromebok N42 Windows 10 Chromebook - 4GB RAM  - 14inch Screen - FREE LAPTOP BAG,11999.0,5.0,1,0,laptops
Daraz Like New Laptops - Lenovo Chromebook 100E (Free smart watch) Intel Celeron 4GB RAM 16GB Chrome OS,9999.0,0.0,0,0,laptops
"Mini Portable Washing Machine | Premium Look Spin Dryer Machine | Compact & Powerful Washer for Small Clothes, Travel, Hostel & Home Use",1189.0,0.0,0,0,laptops
"Daraz Like New Laptops - HP ProBook 6460 , Core i5 2nd Genertion, 8GB DDR3 Ram, 128GB SSD Drive, 14.1"" Led Display, Intel HD Graphics Card",24999.0,3.5,3,0,laptops
"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS",8499.0,4.0,2,12,laptops
"Dell Latitude 5430, Core i5 3rd generation, 8GB Ram, 500GB Hard Drive, 14"" Led Display, (Windows 10 Registered) FREE LAPTOP BAG - Daraz Like New Laptops",25999.0,3.5,7,11,laptops
ALIEN WARE17-R5 laptop (not available cash on delivery),225000.0,0.0,0,0,laptops
HP Chromebook 11 G4 | Intel Celeron | 4GB RAM | 16 GB Storage with a SSD card slot Slim & Durable Chromebook Lightweight Mini Laptop |Chrome OS,10500.0,0.0,0,0,laptops
Amd R9 270x 2gb never mined available in ASUS I NITRO SAPPHIRE I GIGABYTE I MSI,18000.0,0.0,0,0,laptops
Dell Chromebook 3380 | 32GB Storage | 4GB RAM | ‎Intel Celeron 1.60GHz | 13.3 Inch Display | Playstore Supported Laptop Chromebook Daraz Like New Laptops,14999.0,5.0,1,5,laptops
"Wireless Bluetooth 5.0 Headphones with Mic  HiFi Stereo Deep Bass Headset for Android, Laptop, PC  Foldable Over-Ear Noise Cancelling Earphones for Gaming, Gym, Travel & Online Classes  Support AUX/TF Card.",1097.0,4.0,68,381,headphones
"P9 Wireless Bluetooth 5.0 Headphones with Mic | HiFi Stereo Deep Bass Headset for Android, Laptop, PC | Foldable Over-Ear Noise Cancelling Earphones for Gaming, Gym, Travel & Online Classes | Support AUX/TF Card.",929.0,5.0,2,5,headphones
P47 On Ear Wireless Headphones Dynamic Plastic Mobile Phone Earphone with Volume Control / with Microphone / Noise-isolating Headset,775.0,4.0,773,38,headphones
Wireless Bluetooth Headphones 5.0 Stereo Bass Noise Cancelling Headset With Mic Foldable Gaming Earphones Sports Handsfree Support TF Card AUX FM Radio Compatible With Android Laptop PC Rechargeable Over Ear Bluetooth Headphone For Men Women Kids,999.0,0.0,0,0,headphones
Wireless Bluetooth 5.0 Headphones With Mic HiFi Stereo Deep Bass Noise Cancelling Headset Foldable Over Ear Earphones For Android Laptop PC Gaming Gym Travel Online Classes Support AUX TF Card Volume Control Wireless Headphone,999.0,5.0,0,0,headphones
AS Association Wireless Bluetooth 5.0 Headphones With Mic - Over Ear HiFi Stereo Deep Bass Headset For Gaming Gym - Noise Cancelling Foldable Earphones Support AUX/TF Card For Android Mobile Laptop PC,999.0,5.0,4,24,headphones
Original p47 headphone Wireless Earbuds Invisible Ultra Small Bluetooth Handfree for all cell phones,792.0,4.0,8016,398,headphones
Top Stock Wireless Bluetooth 5.0 Headphones HiFi Stereo Deep Bass Over Ear Foldable Headphones Gaming Headset for Android Laptop PC Travel Gym Online Classes Supports AUX Cable TF Card Wireless Headphones for Boys Girls Gaming Headphones Wireless Bl,999.0,5.0,2,0,headphones
TOP STOCK Headphones Wireless Bluetooth 5.0 with Mic Deep Bass Stereo Sound Foldable Gaming Headphones for PC Laptop Android Mobile Online Classes Gym Travel Wireless Headphones with AUX TF Card Support Noise Cancelling Headset,999.0,5.0,0,0,headphones
Air Buds M10 Wireless Earbuds - 3500mAh Extended Battery HiFi Stereo Sound Bluetooth Headphones,519.0,5.0,2,13,headphones
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",1447.0,0.0,0,0,headphones
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",899.0,5.0,3,30,headphones
Orignal P47 Wireless Headset Bluetooth Foldable On-Ear Headphone Wireless Earbuds Invisible Ultra Small Bluetooth Handfree for all cell phones,750.0,4.0,877,48,headphones
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",757.0,5.0,2,7,headphones
Wireless Bluetooth Headphones With Mic Headsets Stereo Sound Earphones Sports Gaming Headphones Supports TF,1120.0,4.0,4,14,headphones
Original M10 & M90 TWS Wireless Earphones Touch Control 5.3 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 3500mAh Stereo Sports Headphones With Microphone,602.0,5.0,1,0,headphones
STN-28 Cat Wireless Headphones Bluetooth Over-Ear Headset with Cute Cat Ears,1249.0,4.0,17,81,headphones
🎵 Pro TWS Wireless Earbuds Stereo Sound Deep Bass Noise Reduction Bluetooth 5.3 Earphones 🎧 📦 Wireless Bluetooth Earbuds Long Battery Backup HD Sound Noise Cancelling Earphones with Charging Case 🔋,699.0,3.0,1,23,headphones
New Air 31 Wireless Bluetooth Headset airPod handfree earbuds airdots Hanging Ear Unisex Driving Can Answer The Phone Long Standby 1 Minute Fast Charge Single Headsr-Color Family Headphones & Headsets&gt;Wireless Earbuds,699.0,4.0,2285,109,headphones
"🔥 TWS Wireless Earbuds with LED Display  m10– and i7s ENC Noise Cancellation, HiFi Stereo, Bluetooth 5.3 – Available in Black & White 🎧",331.0,5.0,1,0,headphones
"M10 and i12 TWS Wireless Bluetooth Earbuds V5.0 with Touch Sensor and Built-in Mic, True Stereo, 10m Transmission, Charging Case, Sports Headset for All Bluetooth Devices - Black",699.0,4.0,1438,65,headphones
"H130 Gaming Headphones - Over-Ear Stereo Sound Headset with 360° Adjustable Noise Reducing Microphone for PC, Laptop, Mobile, PS4, Xbox - 3.5mm Wired Plug - Red & Black - By FunBug",1697.0,4.0,13,66,headphones
Lenovo HE05 Wireless Neckband Bluetooth 5.0 Headphone Wireless Headset With Heavy Bass Stereo Earphones High Quality Magnetic Attraction Intelligent Noise Reduction Cancelling Sports Headset,955.0,4.0,1398,72,headphones
"Lenovo HE05 Bluetooth 5.0 Neckband Earbuds with High Quality Stereo Sound, Intelligent Noise Cancelling for Sports",143.0,3.5,6,40,headphones
"New STN 28 Cat Ear Bluetooth 5.0 Stereo Headset with RGB Lighting, Microphone, TF Card Support, and Universal Compatibility",1097.0,0.0,0,30,headphones
P47 Wireless High Quality Bluetooth Foldable Headset With Microphone FOR All cell phones and laptop used,799.0,5.0,15,24,headphones
P47 On Ear Wireless Headphones Dynamic Plastic Mobile Phone Earphone with Volume Control / with Microphone / Noise-isolating Headset,792.0,4.0,46,247,headphones
100% Original Branded Gaming Headset RGB with Noise Reducing Microphone ~ Over the Ear Gaming Headphones with Stereo Sound for Pubg Mobile PC Laptop Computer PlayStation4 Xbox PS4 PS5 Nintendo Switch & Android ~ 3.5mm Wired Headphone Bass ~ By FunBug,1592.0,4.0,308,14,headphones
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",599.0,5.0,1,10,headphones
P47 Bluetooth Over Ear Foldable Headset With Microphone Stereo Earphones 3.5Mmm Audio Support Fm Radio SD Card that suit For Pc Tv Smart Phones & Tablets,1050.0,5.0,3,20,headphones
Sleek Wireless Bluetooth Headphones with High Fidelity Sound & FM,1499.0,5.0,1,0,headphones
"PRO II RGB Gaming Headphones with Noise Cancelling Mic, 7.1 Surround Sound, Super Bass, Vibration, Soft Memory Foam Ear Cushions, for PC, PS4, Mobile, Laptop, and Gaming Consoles - Unique Mall",1477.0,4.0,717,24,headphones
Original M10 & M90 TWS Wireless Earphones Touch Control 5.3 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 3500mAh Stereo Sports Headphones With Microphone,650.0,3.5,1,5,headphones
Y08 Wireless Bluetooth Headphones Foldable Wireless Headphones 5.0+EDR with Mic Stereo Headset Support FM Radio TF for PC TV Tablets & Smart Phones/Aux Cable,699.0,0.0,0,0,headphones
Universal Bluetooth Hands-Free Earphone with Mic for All Smartphones,224.0,4.0,362,20,headphones
Air Buds M10 Wireless Earbuds - 3500mAh Extended Battery HiFi Stereo Sound Bluetooth Headphones,486.0,4.0,3,15,headphones
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",830.0,4.0,3009,128,headphones
Original p47 headphone Wireless Earbuds Invisible Ultra Small Bluetooth Handfree for all cell phones,899.0,4.0,13,96,headphones
"iP9 Wireless Bluetooth Headphones Over-Ear | Hi-Fi Stereo, Foldable & Comfortable Headset with Mic, USB-C Fast Charge, Long Battery Life",1019.0,0.0,0,0,headphones
Special Edition P47 Headphone with Pop Window Over The Ear Wireless Bluetooth Headphone Support Sd Card use,799.0,4.0,45,171,headphones
"FunBug Premium Gaming Headphones Collection - Over-Ear Stereo Sound Headset with 360° Adjustable Noise Reducing Microphone for PC, Laptop, Mobile, PS4, Xbox - USB 3.5mm Wired Plug -Multiple Models",1697.0,4.0,40,221,headphones
"Magnetic Lenovo HEO5 X Bluetooth 5.0 Sports Earbuds - Waterproof Neckband, 8H Battery & Calling Noise Cancellation",625.0,5.0,3,11,headphones
"Wireless Neckband Earbuds with MicroSD Card Slot, Bluetooth 5.0, Noise Cancelling Mic, Sweatproof, Siri/Google Assistant Compatible, Intuitive Touch Controls, Lightweight and Compact Design",746.0,0.0,0,11,headphones
Air 31- Air31 Earbuds Wireless Earbuds - Air 31 Earbuds - Transparent  Air 31 - Transparent Earbuds Air 31 TWS Earbuds - Airbuds - - Ear Buds Wireless - Air Buds - Bluetooth Earphones,745.0,4.0,45,163,headphones
Magnetic Neckband Headphones Wireless Bluetooth 5.2 Earphones LED Display Headset Sport Noise Cancel Earbuds with Mic,186.0,5.0,3,9,headphones
P47 On-Ear Wireless Headphones - Dynamic Plastic Mobile Earphones with Microphone and Noise Isolation,799.0,4.0,23,103,headphones
M10 Air buds Wireless Bluetooth EarBuds Stereo Earphones with Power bank Bluetooth Ear phone Ear Buds Airdots Premium Quality For All Smart Phones,653.0,4.0,515,32,headphones
Ibex YG12 Bluetooth 5.4 Neckband Earphones HiFi Sound ENC Noise Cancel LED Display 50H Playtime,840.0,5.0,1,6,headphones
"ZF Tech Wireless Neckband Bluetooth 5.0 Earbuds with Heavy Bass, Magnetic Attraction & Noise Reduction for Sports",182.0,3.5,3,13,headphones
Bluetooth Earpiece Universal Bone Conduction Headset Wireless Bluetooth 4.2 Sports Stereo Headset For Laptops For Smartphones,242.0,5.0,1,0,headphones
"New Air 31 Wireless Bluetooth Earbuds - 1 Min Fast Charge, Long Standby, Handsfree for Driving & Calls",519.0,5.0,2,0,headphones
"Bluetooth 5.2 Earbuds with Magnetic Neckband, LED Display, Noise Cancel & Mic for Active Lifestyles",230.0,5.0,1,0,headphones
Wireless Neckband Bluetooth 5.0 Headphone Wireless Headset With Heavy Bass Stereo Earphones High Quality Magnetic Attraction Intelligent Noise Reduction Cancelling Sports Headset ZF Tech,233.0,4.0,239,932,headphones
P47 On Ear Wireless Headphones Dynamic Plastic Mobile Phone Earphone with Volume Control / with Microphone / Noise-isolating Headset,749.0,5.0,1,7,headphones
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",759.0,4.0,10,56,headphones
P47 Bluetooth Foldable Headset with Microphone Support Fm Radio TF for PC Smartphone and Tablet,774.0,5.0,1,0,headphones
"【Professional】 Bingle G51 Gaming Headphones Rgb with Mic for PC, Pubg Mobile, PS4, Laptop - 360 Surround Sound Super Bass Vibration Over the Ear Wired Head Phones Headset for Gaming with Noise Cancelling Micophone - By FunBug",1697.0,4.0,998,45,headphones
Ear Phone 3.5mm Headset Ear Hook Super Bass Earphone Handfree Hnadsfree With Mic For Mp3 Player Computer Mobile Telephone Earphone Wireless Blhutooth with Mic For PUG,276.0,5.0,5,49,headphones
Orignal Wireless Headset Bluetooth Foldable On-Ear Headphone Wireless Earbuds Invisible Ultra Small Bluetooth Handfree for all cell phones,394.0,4.0,3,34,headphones
Neckband Mounted Earphones With Extra Long Battery Life Sports Waterproof Bluetooth Earphones Wireless Neckband Headphone,645.0,5.0,1,0,headphones
XT-11 Bluetooth 4.2 Wireless Earphone Sports Headset Waterproof Earbuds Neckband Magnetic Headphone With Mic For Samrtphones,229.0,5.0,2,13,headphones
KS19 Bone Conductive Bluetooth Headset Wireless Neckband Earphone Waterproof Sports Headphone,186.0,4.0,7,15,headphones
M10 Wireless Bluetooth Headphones With Headsets Stereo Sound Earphones Sports Gaming Headphones Supports Headphones - All device connected,513.0,5.0,2,22,headphones
"FunBug Gaming Headset Headphone with Noise Cancelling Microphone ~ Over the Ear White Gaming Headphones with Stereo Sound & Bass for Pubg Mobile PC Laptop Computer PlayStation4 Xbox PS4 PS5 Nintendo Switch, OS ~ By FunBug",2892.0,4.0,65,314,headphones
"Wireless Headphones, P47 Bluetooth Foldable Headset with Microphone Support FM Radio TF for PC TV Smart Phones & Tablets Etc",792.0,4.0,223,977,headphones
"RGB Wired Gaming Headset for PC, Laptop, PS4, Xbox One & Mobile  Professional 3D Surround Sound RGB Headphones  Noise Canceling Mic with Red LED Light  Soft Earmuffs Over Ear Headset  Best Quality Stereo Bass Gaming Headphone.",1537.0,4.0,167,705,headphones
Wireless 9D Bluetooth Headset NeckHanging Stereo Noise Reduction Universal 5.0 Sports Headset Microphone,847.0,0.0,0,0,headphones
Wireless Bluetooth Earphones Neckband Style Sports Card Slot Long Battery Life Semi-In-Ear Digital Display Heavy Bass Effect Magnetic Absorption,1119.0,4.0,6,28,headphones
New TWS wireless headphones - Clear display of battery level - Gaming Bluetooth headphones - With microphone - Noise reduction - High-fidelity bass headphones,548.0,4.0,1632,64,headphones
